"name","en_name","price:","net_price","discount_percent","review_count","review_rate",subcategory_name
"빌라벨라 소아베 클라시코","Villabella Soave Classico","29000","null","0","0","0","화이트 와인"
"안티노리, 빌라 안티노리 비앙코","Antinori, Villa Antinori Bianco","25000","null","0","0","0","화이트 와인"
"안티노리 구아도 알 타소 비앙코 베르멘티노","Antinori Guado al Tasso Bianco Vermentino","35000","null","0","0","0","화이트 와인"
"[2016 빈티지] 토레스, 마스 라 플라나","Torres, Mas La Plana","119000","null","0","0","0","레드 와인"
"페렐라다 파비올라","Perelada Fabiola","40000","null","0","0","0","레드 와인"
"라 리오하 알타 비냐 아르단자 리제르바","La Rioja Alta Viña Ardanza Reserva","79000","null","0","1","5","레드 와인"
"[2018 빈티지] 소모스 크리안자","Sommos, Crianza","25000","null","0","0","0","레드 와인"
"[2018 빈티지] 마르케스 데 리스칼 리제르바","Marques De Riscal Reserva","45000","null","0","0","0","레드 와인"
"롤랑 갈라레타 리오하 템프라니요","R&G Rioja Tempranillo","45000","null","0","0","0","레드 와인"
"마츠 엘 피카로","Matsu El Picaro","25000","null","0","3","5","레드 와인"
"무초 마스 레드","Félix Solís Mucho Más Tinto","18900","null","0","22","4.7","레드 와인"
"무초 마스 화이트","Mucho Mas White","18900","null","0","3","5","화이트 와인"
"무초 마스 로제","Mucho Mas Rose","25000","null","0","0","0","로제 와인"
"테라스 가우다","Terras Gauda","45000","null","0","0","0","화이트 와인"
"마르케스 데 리스칼 소비뇽 블랑","Marques De Riscal Sauvignon Blanc","22000","null","0","0","0","화이트 와인"
"[2019 빈티지] 마르케스 데 리스칼 루에다 베르데호","Marques De Riscal Rueda Verdejo","25000","null","0","0","0","화이트 와인"
"캔달 잭슨 빈트너스 리저브 까베르네 소비뇽","Kendall-Jackson Vintner's Reserve Cabernet Sauvignon","39000","null","0","11","4.7","레드 와인"
"캔달 잭슨 샤르도네","Kendall-Jackson Chardonnay","35000","null","0","0","0","화이트 와인"
"프리시전, 네비게이터 소비뇽 블랑","Precision, Navigator Sauvignon Blanc","38000","null","0","0","0","화이트 와인"
"프리시전, 네비게이터 쁘띠 시라","Precision, Navigator Petite Sirah","29000","null","0","0","0","레드 와인"
"맥매니스 비오니에","Mcmanis Viognier","32000","null","0","0","0","화이트 와인"
"맥매니스 샤르도네","McManis, Chardonnay","32000","null","0","0","0","화이트 와인"
"덕혼 디코이 샤르도네","Duckhorn Decoy Chardonnay","52000","null","0","0","0","화이트 와인"
"덕혼 디코이 메를로","Duckhorn Decoy Merlot","55000","null","0","0","0","레드 와인"
"텍스트북 나파 샤르도네","Textbook Napa Chardonnay","69000","null","0","0","0","화이트 와인"
"맥캘란 30년 셰리 오크 2022","The Macallan 30yo Sherry Oak 2022","11900000","null","0","0","0","싱글몰트"
"나헤 리슬링","Nahe Riesling","28000","null","0","0","0","화이트 와인"
"피터 메르테스, 쉬… 잇츠 리슬링","Peter Mertes, Shhh… It’s Riesling","18000","null","0","1","5","화이트 와인"
"쉬... 잇츠 피노 누아","Shhh... It's Pinot Noir","18000","null","0","0","0","레드 와인"
"쉬... 잇츠 게뷔르츠트라미너","Shhh... It's Gewurztraminer","18000","null","0","0","0","화이트 와인"
"맥캘란 하모니 컬렉션 인텐스 아라비카 & 옐로우 로즈 라이","Macallan The Harmony Collection Intense Arabica & Yellow Rose Rye","627000","null","0","0","0","싱글몰트"
"산타 아니타 글루바인","Santa Anita Glühwein","10000","null","0","47","4.6","레드 와인"
"어글리 글루바인","The Ugly Glühwein","14200","null","0","20","4.7","레드 와인"
"발베니 25년 트리플 캐스크","Balvenie 14yo Triple Cask","1550000","null","0","0","0","싱글몰트"
"파올로 사라코, 모스카토 다스티","Paolo Saracco, Moscato D'Asti","33000","null","0","7","5","화이트 와인"
"비에티 모스카토 다스티","Vietti Moscato D'Asti","35000","null","0","2","5","화이트 와인"
"디아블로 까베르네 소비뇽","Diablo Cabernet Sauvignon","15000","null","0","0","0","레드 와인"
"비디갈 와이너리, 포르타 6 브랑코","Vidigal Winery, Porta 6 Branco","12000","null","0","0","0","화이트 와인"
"우마니 론끼 비고르 화이트","Umani Ronchi Vigor White","25000","null","0","0","0","화이트 와인"
"도멘 데 디아블 로제 봉봉","Domaine des Diables Rose Bonbon","45000","null","0","3","4.7","로제 와인"
"러브블록 말보로 티 소비뇽 블랑","Loveblock Marlborough Tee Sauvignon Blanc","48000","null","0","0","0","화이트 와인"
"배비치 블랙 라벨 피노 누아","Babich Black Label Pinot Noir","39000","null","0","0","0","레드 와인"
"글렌고인 꾸아르띠요 1L","Glengoyne Cuartillo 1L","149000","null","0","0","0","싱글몰트"
"오이스터 베이 소비뇽 블랑","Oyster Bay Sauvignon Blanc","45000","null","0","49","4.7","화이트 와인"
"제임슨 스탠다드 1L","Jameson Standard 1L","49000","null","0","6","5","블렌디드"
"도그 포인트 소비뇽 블랑","Dog Point Sauvignon Blanc","39000","null","0","73","4.7","화이트 와인"
"노바디스 히어로 소비뇽 블랑","Nobody's Sauvignon Blanc","28000","null","0","0","0","화이트 와인"
"달모어 12년","Dalmore 12yo","136000","null","0","42","4.8","싱글몰트"
"러시안 잭 소비뇽 블랑","Russian Jack Sauvignon Blanc","25000","null","0","286","4.8","화이트 와인"
"달모어 포트 우드 리저브","Dalmore Port Wood Reserve","199000","null","0","3","4.7","싱글몰트"
"달모어 시가 몰트 리저브","Dalmore Cigar Malt Reserve","299000","null","0","14","4.9","싱글몰트"
"조지 미쉘 말보로 소비뇽 블랑","Georges Michel Marlborough Sauvignon Blanc","25000","null","0","0","0","화이트 와인"
"빌라 마리아, 프라이빗 빈 소비뇽 블랑","Villa Maria, Private Bin Sauvignon Blanc","25000","null","0","0","0","화이트 와인"
"감홍로 별주부전 에디션 365ml","Gamhongro 365ml","30000","null","0","0","0","증류주"
"죽력고 25","jukryeokgo 25","12500","null","0","0","0","증류주"
"안동 진맥 소주 40% 200ml","Korean Organic Wheat Soju 40% 200ml","22000","null","0","0","0","증류주"
"제갈량가주","Zhuge Liang","25000","null","0","542","4.7","백주(고량주)"
"어우야","Eouya","11000","null","0","0","0","기타"
"토끼소주 블랙라벨 375ml","Tokki Soju Black Label 375ml","45000","null","0","12","4.1",""
"토끼소주 블랙라벨 750ml","Tokki Soju Black Label 750ml","75000","null","0","6","4.7","증류주"
"아마노토 준마이 다이긴죠45","Amanoto Junmai Daiginjo","50000","null","0","0","0","준마이 다이긴죠"
"사카마이 기쿠스이 준마이 다이긴죠","Sakamai Kikusui Junmai Daiginjo","80000","null","0","0","0","준마이 다이긴죠"
"더 글렌그란트 10년","The GlenGrant 10yo","75000","null","0","196","4.8","싱글몰트"
"다카시미즈 다이긴죠","Takashimizu Daiginjo","45000","null","0","0","0",""
"다카시미즈 죠우센 혼죠조","Takashimizu josen honjozo","30000","null","0","0","0","기타"
"다카시미즈 사케노쿠니 준마이","Takashimizu Sake No Kuni Junmai","35000","null","0","0","0","준마이"
"로 스파로소","LO SPAROSSO","25000","null","0","0","0","레드 와인"
"앱솔루트 보드카 375ml","Absolut Vodka 375ml","20000","null","0","0","0","보드카"
"앱솔루트 보드카 700ml","Absolut Vodka 700ml","35000","null","0","1","5","보드카"
"스미노프 오리지널","Smirnoff Original","25000","null","0","0","0","보드카"
"바톤 보드카","Barton Vodka","9900","null","0","1","4","보드카"
"바톤 진","Barton Gin","9900","null","0","3","4.7","진"
"비피터","Beefeater","35000","null","0","1","5","진"
"봄베이 사파이어","Bombay Sapphire","35000","null","0","13","4.9","진"
"고든스 진(신형) 750ml 43%","Gordon's Gin 750ml 43%","29000","null","0","0","0","진"
"바카디 카르타 오로","Bacardi Carta Oro","25000","null","0","0","0",""
"바카디 카르타블랑카","Bacardi carta blanca","25000","null","0","4","5",""
"캡틴 모건 럼","Captain Morgan Rum","25000","null","0","0","0",""
"깔루아 1L","Kahlua 1L","35000","null","0","0","0","커피"
"베일리스 700ml","Baileys 700ml","37000","null","0","0","0","위스키베이스"
"싱글톤 더프타운 15년","Singleton Dufftown 15yo","159000","null","0","1","5","싱글몰트"
"베네딕틴 돔 750ml","Benedictine D.O.M 750ml","90000","null","0","1","5",""
"그랑 마르니에","Grand Marnier","63000","null","0","6","5",""
"호세 쿠엘보 에스페샬 실버","Jose Cuervo Especial Silver","45000","null","0","41","5","데킬라"
"짐빔 화이트","Jim Beam White","29000","null","0","424","4.9","아메리칸(버번)"
"몽키숄더 미니어처","Monkey Shoulder Miniature","23000","null","0","1","5","블렌디드 몰트"
"조니워커 블랙","Johnnie Walker Black","58000","null","0","118","4.9","블렌디드"
"조니워커 레드","Johnnie Walker Red","33000","null","0","152","4.7","블렌디드"
"발렌타인 7년","Ballantine's 7yo","50000","null","0","1","5","블렌디드"
"발렌타인 12년","Ballantine's 12yo","68000","null","0","5","5","블렌디드"
"벤로막 10년","Benromach 10yo","95000","null","0","563","4.8","싱글몰트"
"와일드 터키","Wild Turkey","55000","null","0","21","4.7","아메리칸(버번)"
"플랜테이션 럼 오리지널 다크 1L","Plantation Rum Original Dark 1L","35000","null","0","0","0",""
"BB&R 피트 캐스크 스카치 몰트 위스키(구형)","BB&R Peated Cask Scotch Malt Whisky","69000","null","0","0","0","블렌디드"
"더 글렌리벳 12년 43% 750ml","The Glenlivet 12yo 43% 750ml","115000","null","0","0","0","싱글몰트"
"아벨라워 12년","Aberlour 12yo","129000","null","0","62","4.6","싱글몰트"
"카발란 디스틸러리 셀렉트","Kavalan Distillery Select","129000","null","0","143","4.6","싱글몰트"
"글렌모렌지 퀸타루반(신형)","Glenmorangie Quinta Ruban","145000","null","0","4","5","싱글몰트"
"글렌모렌지 오리지널 10년","Glenmorangie Original 10yo","90000","null","0","151","4.7","싱글몰트"
"글렌고인 12년 43%","Glengoyne 12yo 43%","128000","null","0","0","0","싱글몰트"
"글렌고인 10년","Glengoyne 10yo","99000","null","0","10","4.8","싱글몰트"
"잭 다니엘스 애플","Jack Daniel's Apple","53000","null","0","357","4.9","위스키베이스"
"레미 마틴 1738","Remy Martin 1738","180000","null","0","0","0","꼬냑"
"헤네시 VSOP","Hennessy VSOP","109000","null","0","56","4.9","꼬냑"
"발렌타인 17년(신형)","Ballantine's 17yo","139000","null","0","37","4.8","블렌디드"
"발렌타인 21년(신형)","Ballantine's 21yo","299000","null","0","9","5","블렌디드"
"조니워커 블루 750ml","Johnnie Walker Blue 750ml","399000","null","0","1","5","블렌디드"
"글렌피딕 12년","Glenfiddich 12yo","85000","null","0","531","4.9","싱글몰트"
"글렌피딕 15년(구형)","Glenfiddich 15yo","140000","null","0","1032","4.8","싱글몰트"
"글렌피딕 18년","Glenfiddich 18yo","275000","null","0","91","4.9","싱글몰트"
"까뮤 보더리 XO","Camus Borderies XO","435000","null","0","4","4.5","꼬냑"
"까뮤 VSOP","Camus VSOP","109000","null","0","1","5","꼬냑"
"글렌피딕 그랑 리제르바 21년","Glenfiddich Gran Reserva 21yo","399000","null","0","0","0","싱글몰트"
"잭 다니엘스 싱글배럴 셀렉트 47% 700ml","Jack Daniel's Single Barrel Select 47% 700ml","104000","null","0","4","5","아메리칸(버번)"
"잭 다니엘스 싱글배럴 100 프루프","Jack Daniel's Single Barrel 100 Proof","96900","null","0","22","5","아메리칸(버번)"
"와일드 터키 101 1L(신형)","Wild Turkey 101 1L","58900","null","0","22","5","아메리칸(버번)"
"카발란 솔리스트 비노 바리끄 싱글 캐스크 CS","Kavalan Solist Vinho Barrique Single Cask Strength","387000","null","0","2","5","싱글몰트"
"쿨일라 디스틸러스 에디션","Caol Ila Distillers Edition","190000","null","0","0","0","싱글몰트"
"글렌피딕 파이어 & 케인","Glenfiddich Fire & Cane","124900","null","0","28","4.8","싱글몰트"
"글렌피딕 프로젝트 XX","Glenfiddich Project XX","145000","null","0","14","4.8","싱글몰트"
"[주류상회be강릉점에서 시음, 바이알 가능!!] 글렌피딕 12년 1L","Glenfiddich 12yo 1L","119000","null","0","0","0","싱글몰트"
"[주류상회be강릉점에서 시음, 바이알 가능!!] 글렌피딕 15년 1L","Glenfiddich 15yo","174000","null","0","0","0","싱글몰트"
"텟칸 이모 25%","Teskan Imo 25%","55000","null","0","0","0","일본식 소주"
"요네츠루 준마이 안단테","Yonetsuru Junmy Andante","41000","null","0","0","0","준마이"
"밀크앤허니 크리스마스 에디션","MILK & HONEY Christmas Edition","148000","null","0","1","1","싱글몰트"
"[(기간세일)] 글렌피딕 18년(구형)","Glenfiddich 18yo","185000","null","0","0","0","싱글몰트"
"[2021] 말보로 썬, 소비뇽 블랑 버블","MARLBOROUGH SUN, SAUVIGNON BLANC BUBBLES","39800","null","0","0","0","스파클링 와인"
"꺄바레 까바 브뤼","Cabaret Cava Brut","29000","null","0","0","0","스파클링 와인"
"빌라 테레사 피크오로 오가닉 프리잔테","Villa Teresa Pecc'Oro Organic Frizzante","32000","null","0","0","0","스파클링 와인"
"데오르 골드 엑스트라 드라이 스푸만테","Deor Gold Extra Dry Spumante","25000","null","0","0","0","스파클링 와인"
"뵈이트 에그리 비카베르","Bojt Egri Bikaver","39000","null","0","0","0","레드 와인"
"[2019] 라 피유 벨","La Piu Belle","139000","null","0","0","0","레드 와인"
"이 본죠르노 수수마니엘로 로쏘","I Buongiorno Susumaniello Rosso","29000","null","0","0","0","레드 와인"
"아데가 드 페고스, 모스카텔 드 세투발","Adega de Pegões, Moscatel de Setubal","24000","null","0","0","0","주정강화 와인"
"투 리버즈 소비뇽 블랑","Two Rivers Sauvignon Blanc","32000","null","0","1","5","화이트 와인"
"킹핀 레드","Kingpin N.V.","23000","null","0","0","0","레드 와인"
"아스트랄, 스푸만테 엑스트라 드라이","Astrale, Spumante Extra Dry","21800","null","0","0","0","스파클링 와인"
"[테스트] 와일드 터키 레어브리드","Wild Turkey Rare Breed","5000","null","0","228","4.9","아메리칸(버번)"
"오린 스위프트 팔레르모","Orin Swift Palermo","115000","null","0","0","0","레드 와인"
"오린 스위프트 파피용","Orin Swift Papillon","145000","null","0","2","5","레드 와인"
"오린 스위프트 8년 인 더 데저트","Orin Swift 8yo in the desert","105000","null","0","0","0","레드 와인"
"오린 스위프트 머큐리 헤드","Orin Swift Mercury Head","270000","null","0","0","0","레드 와인"
"덕혼 디코이 샤르도네","Duckhorn Decoy Chardonnay","41000","null","0","0","0","화이트 와인"
"그레이왁 소비뇽 블랑","Greywacke Sauvignon Blanc","39000","null","0","0","0","화이트 와인"
"킴 크로포드 말보로 소비뇽 블랑","Kim Crawford Marlborough Sauvignon Blanc","32000","null","0","28","4.4","화이트 와인"
"클림트 키스 뀌베 브뤼","Klimt Kiss Cuvee Brut","27900","null","0","25","4.9","스파클링 와인"
"클라우디 베이 펠로루스 브뤼","Cloudy Bay Pelorus Brut","39000","null","0","0","0","화이트 와인"
"발베니 더블우드 12년","Balvenie Doublewood 12yo","139000","null","0","266","4.9","싱글몰트"
"스톤 베이 소비뇽 블랑","Stone Bay Sauvignon Blanc","23900","null","0","39","4.8","화이트 와인"
"브레드 앤 버터 샤르도네","Bread & Butter Chardonnay","35000","null","0","9","4.7","화이트 와인"
"브레드 앤 버터 까베르네 소비뇽","Bread & Butter Cabernet Sauvignon","35000","null","0","14","4.8","레드 와인"
"브레드 앤 버터 피노 누아","Bread & Butter Pinot Noir","35000","null","0","29","4.7","레드 와인"
"파 니엔테, 샤르도네","Far Niente, Chardonnay","143000","null","0","1","5","화이트 와인"
"산테로 피노 샤르도네 스푸만테","Santero Pinot Chardonnay Spumante","21000","null","0","0","0","스파클링 와인"
"보테가 로즈골드 브뤼","Bottega Rose Gold brut","62000","null","0","0","0","화이트 와인"
"보테가 골드 브뤼 DOC","Bottega Gold brut DOC","55000","null","0","0","0","스파클링 와인"
"베린저, 브로스 버번 배럴 샤르도네","Beringer, Bros Bourbon Barrel Cahrdonnay","38000","null","0","0","0","화이트 와인"
"빌라 엠","Villa M bianco","24000","null","0","0","0","레드 와인"
"빌라 엠 로쏘","Villa M Rosso","27000","null","0","0","0","레드 와인"
"디 보톨리 쁘띠 모스카토","De Bortoli  Petit Moscato","29000","null","0","0","0","화이트 와인"
"칸티 모스카토 다스티","Canti Moscato Dasti","15900","null","0","0","0","화이트 와인"
"칸티 피에몬테 브라케토","Canti Piemonte Brachetto","14900","null","0","0","0","레드 와인"
"파스쿠아 모스카토","Pasqua Moscato","39000","null","0","0","0","스파클링 와인"
"파스쿠아 일레븐 미닛 로제","Pasqua 11 Minutes Rose","39000","null","0","3","5","로제 와인"
"파스쿠아 뀌베 No. 5","Pasqua Cuvee No.5","27000","null","0","0","0","스파클링 와인"
"파스쿠아 프리잔테 스윗 화이트","Pasqua Frizzante Sweet White","26000","null","0","0","0","스파클링 와인"
"바바 로제타","Bava Rosetta","21900","null","0","0","0","스파클링 와인"
"비에티 모스카토 다스티","Vietti Moscato D'Asti","33900","null","0","2","5","화이트 와인"
"엠버 내츄럴","Amber Natural","27000","null","0","0","0","내추럴 와인"
"샤또 데스클랑, 위스퍼링 엔젤","Chateau d'Esclans, Whispering Angel","28000","null","0","3","4.7","로제 와인"
"필리터리 아티장 비달 아이스와인","Pillitteri Estates Artisan Vidal Icewine","29900","null","0","0","0","디저트 와인"
"누보몽드 비달 아이스 와인","Nouveau Monde Ice Vidal Wine","27900","null","0","0","0","디저트 와인"
"블루 넌 아이스 프리미엄","Blue Nun Ice Premium","32000","null","0","0","0","화이트 와인"
"[6월행사제품] 조니워커 블루(신형)","Johnnie Walker Blue","315000","null","0","0","0","블렌디드"
"조니 워커 스윙 750ml","Johnnie Walker Swing 750ml","110000","null","0","4","5","블렌디드"
"파 니엔테, 오크빌 카버네 소비뇽","Far Niente, Oakville Cabernet Sauvignon","330000","null","0","0","0","레드 와인"
"파 니엔테, 샤르도네","Far Niente, Chardonnay","159000","null","0","1","5","화이트 와인"
"섹슈얼 초콜릿","Sexual Chocolate","56000","null","0","641","4.7","레드 와인"
"조셉 펠프스 이니스프리 까베르네 소비뇽","Joseph Phelps Innisfree Cabernet Sauvignon","59900","null","0","1","5","레드 와인"
"더 프리즈너 레드 블렌드","The Prisoner Red Blend","112000","null","0","12","4.9","레드 와인"
"라벨 5","Label 5","24000","null","0","2","5","블렌디드"
"서브미션 까베르네 소비뇽","Submission Cabernet Sauvignon","25000","null","0","458","4.7","레드 와인"
"서브미션 샤르도네","Submission Chardonnay","25000","null","0","32","4.7","화이트 와인"
"프리시전, 네비게이터 까베르네 소비뇽","Precision, Navigator Cabernet Sauvignon","27500","null","0","2","5","레드 와인"
"프리시전, 네비게이터 진판델","Precision, Navigator Zinfandel","27500","null","0","0","0","레드 와인"
"델리카토, 날리헤드 올드 바인 진판델","Delicato, Gnarly Head Old Vine Zinfandel","36000","null","0","4","4","레드 와인"
"덕혼 디코이 까베르네 소비뇽","Duckhorn Decoy Cabernet Sauvignon","57000","null","0","0","0","레드 와인"
"덕혼 나파 밸리 메를로","Duckhorn Napa Valley Merlot","125000","null","0","0","0","레드 와인"
"롱반 리저브 까베르네 소비뇽","Long Barn Reserve Cabernet Sauvignon","17900","null","0","2","4","레드 와인"
"롱반 리저브 샤르도네","Long Barn Reserve Chardonnay","17900","null","0","2","4","화이트 와인"
"롱반 리저브 피노 누아","Long Barn Reserve  Pinot Noir","17900","null","0","0","0","레드 와인"
"포 바인, 올드 바인 진판델","Four Vines, Old Vine Zinfandel","36000","null","0","0","0","레드 와인"
"발베니 캐리비안 캐스크 14년","Balvenie Caribbean Cask 14yo","190000","null","0","78","4.9","싱글몰트"
"메이커스 마크","Maker's Mark","53500","null","0","551","4.8","아메리칸(버번)"
"잭 다니엘스 싱글배럴 100 프루프","Jack Daniel's Single Barrel 100 Proof","106900","null","0","22","5","아메리칸(버번)"
"맥네어스 럼 릭 10년 CS 피티드 배치 2","Macnair's Lum Reek 10yo Cask Strength Peated Batch 2","169000","null","0","1","5","블렌디드 몰트"
"야마자키 12년 & 오켄토션 소비뇽 블랑","Yamazaki 12yo & Auchentoshan Sauvignon Blanc","479000","null","0","3","5",""
"잭 다니엘스 싱글배럴 100 프루프","Jack Daniel's Single Barrel 100 Proof","108500","null","0","22","5","아메리칸(버번)"
"에반 윌리엄스 애플","Evan Williams Apple","29500","null","0","1","5","위스키베이스"
"에반 윌리엄스 허니","Evan Williams Honey","29500","null","0","3","5","위스키베이스"
"글렌파클라스 105 CS 1L","Glenfarclas 105 Cask Strength 1L","168000","null","0","232","4.8","싱글몰트"
"글렌알라키 15년","GlenAllachie 15yo","218000","null","0","220","4.9","싱글몰트"
"정원 진","JUNGONE Gin","60000","null","0","34","4.6","진"
"기원 배치 2","KI ONE Batch 2","149000","null","0","34","4.6","싱글몰트"
"로얄 토카이 아수 5 푸토뇨스 블루 라벨","Royal Tokaji Aszu 5 Puttonyos Blue Label","59000","null","0","49","4.9","디저트 와인"
"러셀 리저브 10년","Russell’s Reserve 10yo","99000","null","0","58","4.7","아메리칸(버번)"
"리마바디 싱글몰트 아이리쉬 위스키","Limavady Sinlge Malt Irish Whiskey","96000","null","0","0","0","싱글몰트"
"바카디 카르타 오로 1L","Bacardi Carta Oro 1L","31000","null","0","0","0",""
"헤네시 XO","Hennessy XO","390000","null","0","6","5","꼬냑"
"아벨라워 12년 논 칠 필터","Aberlour 12yo Non Chill-Filtered","99000","null","0","3","4.7","싱글몰트"
"더 글렌그란트 10년","The GlenGrant 10yo","73000","null","0","196","4.8","싱글몰트"
"더 글렌그란트 아보랄리스","The Glen Grant Arboralis","67000","null","0","289","4.7","싱글몰트"
"맥캘란 레어 캐스크 2022 & 네이키드 몰트","Macallan Rare Cask 2022 & Naked Malt","620000","null","0","0","0","싱글몰트"
"글렌알라키 15년 & 발베니 더블우드 12년","GlenAllachie 15yo & Balvenie Doublewood 12yo","248000","null","0","0","0","싱글몰트"
"산토리 수이 진","Suntory Sui Gin","39000","null","0","11","5","재패니즈"
"버지니아-하이랜드 포트 캐스크 피니쉬 위스키","Virgina-HIghland Whisky Port Cask Finished","105000","null","0","30","4.6","블렌디드 몰트"
"리뎀션 라이","Redemption Rye","69000","null","0","2","5","라이"
"메이커스 마크","Maker's Mark","58000","null","0","551","4.8","아메리칸(버번)"
"로즈빌 유니온 배럴 프루프 라이","Rossville Union Barrel Proof Rye","203000","null","0","1","5","라이"
"아티스트 레칙 2007 LMDW","Artis Ledaig 2007 LMDW","420000","null","0","0","0","싱글몰트"
"킬베간","Kilbeggan","47000","null","0","0","0","블렌디드"
"부나하벤 스튜라더","Bunnahabhain Stiuireadair","94000","null","0","63","4.8","싱글몰트"
"샤또 데스클랑, 위스퍼링 엔젤","Chateau d'Esclans, Whispering Angel","39000","null","0","3","4.7","로제 와인"
"맥캘란 12년 트리플 캐스크 & 더 페이머스 그라우스","Macallan 12yo Triple Cask & The Famous Grouse","165000","null","0","5","5","싱글몰트"
"맥캘란 클래식 컷 2021","Macallan Classic Cut 2021","410000","null","0","0","0","싱글몰트"
"맥캘란 클래식 컷 2022","Macallan Classic Cut 2022","390000","null","0","2","4","싱글몰트"
"도랑상 아르마냑 20년","d'Aurensan Armagnac 20yo","259000","null","0","4","5","아르마냑"
"도랑상 아르마냑 30년","d'Aurensan Armagnac 30yo","394000","null","0","3","4.3","아르마냑"
"와일드 터키 13년","Wild Turkey 13yo","130000","null","0","16","4.9","아메리칸(버번)"
"클라세 아줄 플라타","Clase Azul Plata","290000","null","0","0","0","데킬라"
"클라세 아줄 골드","Clase Azul Gold","630000","null","0","5","4.6","데킬라"
"요네츠루 준마이 안단테","Yonetsuru Junmy Andante","41000","null","0","0","0","준마이"
"[고구마소주!] 텟칸 이모 25%","Teskan Imo 25%","55000","null","0","0","0","일본식 소주"
"파스쿠아 프로세코","Pasqua Prosecco","30000","null","0","0","0","스파클링 와인"
"콥케 파인 토니 포트","Kopke Fine Tawny Porto","24000","null","0","12","4.5","주정강화 와인"
"릴레 블랑","Lillet Blanc","39000","null","0","0","0","디저트 와인"
"발베니 15년 마데이라 캐스크","Balvenie 15yo Madeira Cask","351000","null","0","2","5","싱글몰트"
"발베니 포트우드 21년","Balvenie Portwood 21yo","714000","null","0","4","5","싱글몰트"
"메이커스 마크 101","Maker's Mark 101","120000","null","0","3","5","아메리칸(버번)"
"발렌타인 17년","Ballantine's 17yo","123000","null","0","3","5","블렌디드"
"더 글렌그란트 10년","The GlenGrant 10yo","71000","null","0","196","4.8","싱글몰트"
"글렌알라키 8년","GlenAllachie 8yo","104000","null","0","31","4.8","싱글몰트"
"조니워커 골드","Johnnie Walker Gold","88000","null","0","2","5","블렌디드"
"러셀 리저브 싱글 배럴(신형) & 와일드 터키 101 8년","Russell’s Reserve Single Barrel & Wild Turkey 101 8yo","188000","null","0","0","0","아메리칸(버번)"
"잭 다니엘스 애플","Jack Daniel's Apple","52000","null","0","357","4.9","위스키베이스"
"맥캘란 18년 셰리 오크 & 옐로우 로즈 해리스 카운티 & 옐로우 로즈 프리미엄 아메리칸 위스키","Macallan 18yo Sherry Oak & Yellow Rose Harris County & Yellow Rose Premium American Whiskey","690000","null","0","1","5",""
"커티 삭 프로히비션 에디션","Cutty Sark Prohibition Edition","48000","null","0","308","4.8","블렌디드"
"맥캘란 12년 트리플 캐스크 & 더 페이머스 그라우스","Macallan 12yo Triple Cask & The Famous Grouse","149000","null","0","5","5","싱글몰트"
"글렌알라키 8년 스코티쉬 버진 오크 피니쉬","GlenAllachie 8yo Scottish Virgin Oak Finish","198000","null","0","1","5","싱글몰트"
"글렌알라키 10년 스페니쉬 버진 오크 피니쉬","GlenAllachie 10yo Spanish Virgin Oak Finish","219000","null","0","2","5","싱글몰트"
"글렌알라키 7년 헝가리안 버진 오크 피니쉬","GlenAllachie 7yo Hungarian Virgin Oak Finish","179000","null","0","1","5","싱글몰트"
"카발란 솔리스트 비노 바리끄 싱글 캐스크 CS","Kavalan Solist Vinho Barrique Single Cask Strength","410000","null","0","2","5","싱글몰트"
"라프로익 쿼터 캐스크","Laphroaig Quarter Cask","99800","null","0","211","4.9","싱글몰트"
"아드벡 위 비스티 5년","Ardbeg Wee Beastie 5yo","89000","null","0","6","4.8","싱글몰트"
"더 글렌리벳 15년","The Glenlivet 15yo","135000","null","0","75","4.7","싱글몰트"
"조니워커 더블 블랙","Johnnie Walker Double Black","65000","null","0","68","4.7","블렌디드"
"라가불린 10년","Lagavulin 10yo","156000","null","0","1","5","싱글몰트"
"[6월부,경남 최저가판매] 틸링 싱글 포트 스틸 아이리쉬 위스키","Teeling Single Pot Still Irish Whiskey","110000","null","0","0","0","싱글몰트"
"이와 5 아쌍블라주 2","IWA 5 Assemblage 2","228000","null","0","0","0","기타"
"에반 윌리엄스 파이어","Evan Williams Fire","28000","null","0","2","4.5","위스키베이스"
"에반 윌리엄스 블랙","Evan Williams Black","28000","null","0","27","4.5","아메리칸(버번)"
"에반 윌리엄스 허니","Evan Williams Honey","28000","null","0","3","5","위스키베이스"
"써 에드워드","Sir Edward","19000","null","0","262","4.5","블렌디드"
"킬호만 로크 곰","Kilchoman Loch Gorm","279000","null","0","0","0","싱글몰트"
"마시 바이오 데이 마시 아마로네 1997","Masi Vajo Dei Masi Amarone 1997","2500000","null","0","0","0","레드 와인"
"러셀 리저브 싱글 배럴","Russell’s Reserve Single Barrel","160000","null","0","97","4.8","아메리칸(버번)"
"러셀 리저브 10년","Russell’s Reserve 10yo","100000","null","0","58","4.7","아메리칸(버번)"
"조지 미쉘 말보로 소비뇽 블랑","Georges Michel Marlborough Sauvignon Blanc","29000","null","0","0","0","화이트 와인"
"글렌알라키 빌리 워커 50주년 퓨처 에디션","GlenAllachie Billy Walker 50th Anniversary: Future Edition","330000","null","0","2","5","싱글몰트"
